Nom du client,Delivery_Method,Unique_Site_Identifier,Code IPACT,No de site,Nomdesite,Adresse,Suffixe,Rue,Ville,Postal code,Prov,In Territory,Access Type,Speed,NPANXX,Tier,Delivery Method,RFP Lot,SupplierName From Real Time,Package,Management Level,IPACT - MR COGS,IPACT - NR COGS,COGS(long),MRC inv. Oct '19,OLD MRC - Don't use,SC1,SC2-GL,SC2-PB,SC3-GL,SC3-PB,SC4,SC5-GL,SC5-PB,SC6-GL,SC6-PB,CMO GM,CMO+50% GM,CMO+50%,MRC for cost,MRC for 15% margin,Off-net Cat
Loto-Québec,Off-Net (ReSale),000000000003054285-0004,3054,285-0004,16228-RMKI1-CE1,55,,INTER-PROVINCIAL,POINTE A LA CROIX,G0C1L0,QC,Non,DSL VPN,64 Kbps,418788,2,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045104-0005,4510,4-0005,09489-RMKI1-CE1,94,BOUL,GÉRARD-D.-LÉVESQUE,PASPÉBIAC,G0C2K0,QC,Non,DSL VPN,64 Kbps,418752,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045102-0005,4510,2-0005,05619-RMKI1-CE1,18,"AVENUE E.,",3IÈME,PASPÉBIAC,G0C2K0,QC,Non,DSL VPN,64 Kbps,418752,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045105-0004,4510,5-0004,05122-RMKI1-CE1,86,BOUL.,GÉRARD-D.-LÉVESQUE OUEST,PASPÉBIAC,G0C2K0,QC,Non,DSL VPN,64 Kbps,418752,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045055-0002,4505,5-0002,04419-RMKI1-CE1,41,Rte,132 O,Paspébiac,G0C2K0,QC,Non,DSL VPN,64 Kbps,418752,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),00000000000450541-0002,4505,41-0002,01748A-RMKI1-CE1,112,BLVD,GERARD D.-LEVESQUE - OUEST,PASPEBIAC,G0C2K0,QC,Non,DSL VPN,64 Kbps,418752,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000044983-0002,4498,3-0002,08285-RMKI1-CE1,382,Rte,132,Pabos Mills,G0C2H0,QC,Non,DSL VPN,64 Kbps,418689,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045983-0002,4598,3-0002,06435-STMAB-CE1,300,CÔTE,ST-CHARLES,NOTRE-DAME-DE-PORTNEUF,G0A2Z0,QC,Non,DSL VPN,64 Kbps,418286,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043786-0002,4378,6-0002,13698-RMKI1-CE1,124,ROUTE OUEST,132,NEW-RICHMOND,G0C2B0,QC,Non,DSL VPN,64 Kbps,418392,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043785-0002,4378,5-0002,12800-RMKI1-CE1,132,Rte,132 O,New-Richmond,G0C2B0,QC,Non,DSL VPN,64 Kbps,418392,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045303-0003,4530,3-0003,04826-RMKI1-CE1,164,BOUL,PERRON OUEST,NEW-RICHMOND,G0C2B0,QC,Non,DSL VPN,64 Kbps,418392,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045302-0004,4530,2-0004,01852-RMKI1-CE1,145,CH,Cyr,New-Richmond,G0C2B0,QC,Non,DSL VPN,64 Kbps,418392,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000001861718-0002,1861,718-0002,14121-DAIGUIL2-CE1,142,rue,Vallilee,Chute aux Outardes,G0H1C0,QC,Non,DSL VPN,64 Kbps,418567,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,,,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045175-0002,4517,5-0002,11781-RMKI1-CE1,200,BD,GERARD D. LEVESQUE,NEW CARLISLE,G0C1Z0,QC,Non,DSL VPN,64 Kbps,418752,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046425-0003,4642,5-0003,13361-STMAB-CE1,1220,Rte,138,Neuville,G0A2R0,QC,Non,DSL VPN,64 Kbps,418876,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046424-0002,4642,4-0002,10729-STMAB-CE1,598,Rte,138,Neuville,G0A2R0,QC,Non,DSL VPN,64 Kbps,418876,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047537-0002,4753,7-0002,10160-STMAB-CE1,101,Bd,Taché Ouest,Montmagny,G5V3T8,QC,Non,DSL VPN,64 Kbps,418248,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003054168-0002,3054,168-0002,08965-STMAB-CE1,195,CH,DES POIRIERS,MONTMAGNY,G5V3X7,QC,Non,DSL VPN,64 Kbps,418248,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047581-0002,4758,1-0002,07812-STMAB-CE1,92,AVENUE,3,MONTMAGNY,G5V3N9,QC,Non,DSL VPN,64 Kbps,418248,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047394-0004,4739,4-0004,05896-STMAB-CE1,75,Bd,Taché Ouest,Montmagny,G5V3A6,QC,Non,DSL VPN,64 Kbps,418248,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047536-0002,4753,6-0002,05397-STMAB-CE1,20,Bd,Taché Est,Montmagny,G5V1B7,QC,Non,DSL VPN,64 Kbps,418248,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047533-0002,4753,3-0002,05232-STMAB-CE1,123,Av,de la Gare,Montmagny,G5V2T4,QC,Non,DSL VPN,64 Kbps,418248,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047397-0002,4739,7-0002,04944-STMAB-CE1,326,Bd,Taché Est,Montmagny,G5V1E1,QC,Non,DSL VPN,64 Kbps,418248,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047584-0003,4758,4-0003,01560-STMAB-CE1,70,BD O,TACHÉ,MONTMAGNY,G5V3A4,QC,Non,DSL VPN,64 Kbps,418248,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047586-0002,4758,6-0002,14082-STMAB-CE1,130,RUE,ST-THOMAS,MONTMAGNNY,G5V1M2,QC,Non,DSL VPN,64 Kbps,418248,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000001861604-0002,1861,604-0002,14953-RMKI1-CE1,1050,rue,guy-d'anjou,Mont-Joli,G5H3H1,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043482-0002,4348,2-0002,13348-RMKI1-CE1,1385,Bd,Gaboury,Mont-Joli,G5H4B1,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043504-0002,4350,4-0002,09459-RMKI1-CE1,1810,BD,GABOURY,MONT-JOLI,G5H3J2,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043503-0002,4350,3-0002,09452-RMKI1-CE1,219,AVE,DOUCET,MONT-JOLI,G5H3T4,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043502-0002,4350,2-0002,08249-RMKI1-CE1,1337,BD NORD,JACQUES-CARTIER,MONT-JOLI,G5H2T4,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043484-0002,4348,4-0002,07261-RMKI1-CE1,1511,BD,GADOURY,MONT-JOLI,G5H3H5,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000042657-0002,4265,7-0002,05962-RMKI1-CE1,1330,BD,GABOURY,MONT-JOLI,G5H4B2,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),00000000000426510-0002,4265,10-0002,01023A-RMKI1-CE1,40,AVE,DOUCET,MONT-JOLI,G5H3L2,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043471-0003,4347,1-0003,00338-RMKI1-CE1,33,AVE,DOUCET,MONT-JOLI,G5H1R5,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000001861813-0002,1861,813-0002,15104-RMKI1-CE1,1021,bd,Jacques Cartier,Mont Joli,G5H0B1,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043505-0003,4350,5-0003,11675-RMKI1-CE1,1760,BD,GABOURY,MONT JOLI,G5H3S7,QC,Non,DSL VPN,64 Kbps,418775,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),00000000000434741-0002,4347,41-0002,02548A-RMKI1-CE1,1760,BD,GABOURY,MONT JOLI,G5H3S7,QC,Non,DSL VPN,64 Kbps,418775,1,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003054102-0002,3054,102-0002,16107-RMKI1-CE1,1399,O,PHARE,MATANE,G4W3M6,QC,Non,DSL VPN,64 Kbps,418562,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039745-0002,3039,745-0002,15942-RMKI1-CE1,1155,,DU PHARE O.,MATANE,G4W3M6,QC,Non,DSL VPN,64 Kbps,418566,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039515-0002,3039,515-0002,15777-RMKI1-CE1,325,,ST-JEROME,MATANE,G4W3A8,QC,Non,DSL VPN,64 Kbps,418562,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,,,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000001861638-0002,1861,638-0002,14979-RMKI1-CE1,750,AV,DU PHARE O,MATANE,G4W3W8,QC,Non,DSL VPN,64 Kbps,418566,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043825-0002,4382,5-0002,13809-RMKI1-CE1,228,rue,Thibeault,Matane,G4W2V9,QC,Non,DSL VPN,64 Kbps,418562,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003054803-0001,3054,803-0001,12727-RMKI1-CE1,750,Av,Du Phare O,Matane,G4W3W8,QC,Non,DSL VPN,64 Kbps,418562,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043823-0002,4382,3-0002,11991-RMKI1-CE1,1055,OUEST,DU PHARE,MATANE,G4W3M6,QC,Non,DSL VPN,64 Kbps,418562,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,65,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043693-0002,4369,3-0002,08447-RMKI1-CE1,172,RUE,ST PIERRE,MATANE,G4W2B5,QC,Non,DSL VPN,64 Kbps,418562,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043711-0002,4371,1-0002,05126-RMKI1-CE1,161,RUE,FRASER,MATANE,G4W3H2,QC,Non,DSL VPN,64 Kbps,418562,3,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045371-0002,4537,1-0002,10591-RMKI1-CE1,524,BOUL,PERRON,MARIA,G0C1Y0,QC,Non,DSL VPN,64 Kbps,418759,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046083-0002,4608,3-0002,06698-STMAB-CE1,104,Rue,de L'Église,Deschambault,G0A1S0,QC,Non,DSL VPN,64 Kbps,418286,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046084-0002,4608,4-0002,07442-STMAB-CE1,25,Rue,Des Pins,Deschambault,G0A1S0,QC,Non,DSL VPN,64 Kbps,418286,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003054531-0002,3054,531-0002,16404-STMAB-CE1,150,,DUSSAULT,DESCHAMBAULT,G0A1S0,QC,Non,DSL VPN,64 Kbps,418286,4,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039786-0002,3039,786-0002,15972-RMKI1-CE1,57,BD,INTERPROVINCIAL,LISTUGUJ,G0C2R0,QC,Non,DSL VPN,64 Kbps,418788,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,,,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043787-0002,4378,7-0002,13957-RMKI1-CE1,115,RUE,RIVERSIDE OUEST,LISTUGUJ,G0C2R0,QC,Non,DSL VPN,64 Kbps,418788,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039498-0002,3039,498-0002,11379-RMKI1-CE1,17,,PRINCIPALE,LISTUGUJ,G0C2R0,QC,Non,DSL VPN,64 Kbps,418788,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047602-0002,4760,2-0002,08956-STMAB-CE1,75,CHEMIN,DES PIONNIERS,L'ISLET-SUR-MER,G0R2B0,QC,Non,DSL VPN,64 Kbps,418247,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047604-0002,4760,4-0002,04803-STMAB-CE1,461,BOUL,NILUS-LECLERC,L'ISLET,G0R1X0,QC,Non,DSL VPN,64 Kbps,418247,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000047603-0002,4760,3-0002,01668-STMAB-CE1,310,BD,Nilus Leclerc,L'Islet,G0R2C0,QC,Non,DSL VPN,64 Kbps,418247,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043842-0002,4384,2-0002,08263-RMKI1-CE1,184,RUE,BELLEVUE OUEST,LES MÉCHINS,G0J1T0,QC,Non,DSL VPN,64 Kbps,418726,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043593-0002,4359,3-0002,14327-RMKI1-CE1,180,RUE,PRINCIPALE,LES HAUTEURS,G0K1C0,QC,Non,DSL VPN,64 Kbps,418798,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),00000000000426511-0002,4265,11-0002,09446A-RMKI1-CE1,2207,ROUTE,132,LE BIC,G0L1B0,QC,Non,DSL VPN,64 Kbps,418736,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043261-0002,4326,1-0002,08230-RMKI1-CE1,2683,ROUTE EST,132,LE BIC,G0L1B0,QC,Non,DSL VPN,64 Kbps,418736,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000043224-0002,4322,4-0002,01655-RMKI1-CE1,131,Rue,Saint-Jean Baptiste,Le Bic,G0L1B0,QC,Non,DSL VPN,64 Kbps,418736,4,Off-Net (ReSale),Lot4,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039892-0002,3039,892-0002,16041-STMAB-CE1,120,,DE LA STATION,LAURIER-STATION,G0S1N0,QC,Non,DSL VPN,64 Kbps,418728,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,71.78,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),000000000003039156-0002,3039,156-0002,12775-STMAB-CE1,102,Rue,Olivier,Laurier-Station,G0S1N0,QC,Non,DSL VPN,64 Kbps,418728,4O,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046534-0003,4653,4-0003,12262-STMAB-CE1,123,Bd,Laurier,Laurier-Station,G0S1N0,QC,Non,DSL VPN,64 Kbps,418728,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046512-0003,4651,2-0003,04085-STMAB-CE1,122,BOULEVARD,LAURIER,LAURIER-STATION,G0S1N0,QC,Non,DSL VPN,64 Kbps,418728,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000046513-0002,4651,3-0002,07410-STMAB-CE1,371,RUE,ST JOSEPH,LAURIER STATION,G0S1N0,QC,Non,DSL VPN,64 Kbps,418728,4,Off-Net (ReSale),Lot3,TELUS Quebec,Enhanced,NetControl,75,225,75.55,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045551-0003,4555,1-0003,00977-STMAB-CE1,132,,DE L'ÉGLISE,DONNACONA,G3M1Y2,QC,Non,DSL VPN,64 Kbps,418285,3,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,75,225,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),00000000000455542-0002,4555,42-0002,03616A-STMAB-CE1,205,,ROUTE 138,DONNACONA,G3M1B9,QC,Non,DSL VPN,64 Kbps,418285,2,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,,,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
Loto-Québec,Off-Net (ReSale),0000000000045259-0002,4525,9-0002,14453A-STMAB-CE1,325,,DE L'EGLISE,DONNACONA,G3M2A2,QC,Non,DSL VPN,64 Kbps,418285,3,Off-Net (ReSale),Lot2,TELUS Quebec,Enhanced,NetControl,,,74.52,92,92,138,405,587,275,405,138,405,587,275,405,1,NA,138,NA,NA,CMO with more than 15% margin
